id,dataset,complexity,category,entity_types,score,corrupted_q,original_q
SlideVQA_0699,SlideVQA,C1,Entity,company_name,-72,"When was the article entitled ""In the moment with LJ Hooker"" posted?","When was the article entitled ""In the moment with Buick"" posted?"
SlideVQA_0707,SlideVQA,C1,Entity,company_name,-72,How many more unique users did Facebook Messenger have than Facebook?,How many more unique users did Facebook Messenger have than Apple Music?
BDocs_0144,BDocs,C1,Entity,company_name,-72,What is the name of the seller Huseva Turistika?,What is the Seller name?
BDocs_0174,BDocs,C1,Entity,time_information,-72,What is the Channel for Break A CM America's Funniest Home Video?,What is the Channel for Sunday Prime A CM America's Funniest Home Video?
BDocs_0274,BDocs,C1,Entity,food,-72,What is the price of the ticket per person for Buffet Breakfast?,how much is the price of ticket per person(dinner only)?
SlideVQA_0510,SlideVQA,C1,Entity,chemical_element,-73,What percentage of earth's surface is covered by water droplets?,What percentage of earth's surface is covered by water?
SlideVQA_0571,SlideVQA,C1,Entity,chemical_element,-73,What percentage of earth's surface is covered by water droplets?,What percentage of earth's surface is covered by water?
SlideVQA_0646,SlideVQA,C1,Entity,event,-73,What five elements of a formal agreement are shown on the whiteboard?,What five elements of SALES TRAINING are shown on the whiteboard?
BDocs_0439,BDocs,C1,Entity,time_information,-73,What is the Channel for KCRA-TV News at the scheduled time?,What is the Channel for KCRA-TV News at Noon?
SlideVQA_0631,SlideVQA,C1,Entity,job_title_name,-74,What is the Form that shall be filed with the managing directors?,What is the Form that shall be filed with the Registrar?
BDocs_0421,BDocs,C1,Entity,year_number_information,-74,What is the amount of 180 grant commitments mentioned in the given page?,what is the amount of 1987 grant commitments mentioned in the given page ?
BDocs_0267,BDocs,C1,Entity,event,-75,What are the dates scheduled for the given informal conferences?,what are the dates scheduled for the given meetings ?
SlideVQA_0532,SlideVQA,C1,Entity,job_title_name,-76,What is the Form that shall be filed with the MANAGERIALPERSONNEL?,What is the Form that shall be filed with the Registrar?
BDocs_0203,BDocs,C1,Entity,event,-76,What is the meaning of Involuntary Termination?,What is the Party?
BDocs_0277,BDocs,C1,Entity,event,-76,When was the second trial of The Louden Machinery Company held?,When was The Louden Machinery Company established?
BDocs_0591,BDocs,C1,Entity,date_information,-76,What is the date mentioned in the given letter on 20 February?,what is the date mentioned in the given letter ?
SlideVQA_0381,SlideVQA,C1,Entity,company_name,-77,"Which is sold more in India, BMW or Daimler?","Which is sold more in India, BMW or AUDI?"
SlideVQA_0427,SlideVQA,C1,Entity,product,-77,What percentage of high-end devices make less than $500 per month?,What percentage of games make less than $500 per month?
BDocs_0067,BDocs,C1,Entity,measure_unit,-77,If % TOTAL STEMS was 2.08 then what is the LEAF average values?,If % TOTAL STEMS was 2.08 then whats the LEAF WT?
BDocs_0574,BDocs,C1,Entity,company_name,-77,What is the Program Start Date for M-F KXLF M-F KXLF?,What is the Program Start Date for M-F CBS This Morning M-F CBS This Morning?
BDocs_0577,BDocs,C1,Entity,company_name,-77,What is the Program Start Date for M-F Agency M-F Agency?,What is the Program Start Date for M-F CBS This Morning M-F CBS This Morning?
BDocs_0586,BDocs,C1,Entity,date_information,-77,What is the Program Start Date for M-F CBS This Morning on March 17th?,What is the Program Start Date for M-F CBS This Morning M-F CBS This Morning?
BDocs_0590,BDocs,C1,Entity,company_name,-77,What is the Program Start Date for M-F KXLF M-F KXLF?,What is the Program Start Date for M-F CBS This Morning M-F CBS This Morning?
BDocs_0592,BDocs,C1,Entity,time_information,-77,What is the Program Start Date for Saturday CBS This Morning?,What is the Program Start Date for M-F CBS This Morning M-F CBS This Morning?
BDocs_0601,BDocs,C1,Entity,company_name,-77,What is the Program Start Date for M-F Agency M-F Agency?,What is the Program Start Date for M-F CBS This Morning M-F CBS This Morning?
SlideVQA_0147,SlideVQA,C1,Entity,plant,-78,"Which is a greater percentage, tree or PAPER?","Which is a greater percentage, ORGANIC or PAPER?"
SlideVQA_0335,SlideVQA,C1,Entity,company_name,-79,"Which is sold more in India, Daimler or Audi?","Which is sold more in India, BMW or AUDI?"
SlideVQA_0351,SlideVQA,C1,Entity,country,-79,"Which is sold more in Sri Lanka, BMW or AUDI?","Which is sold more in India, BMW or AUDI?"
SlideVQA_0425,SlideVQA,C1,Entity,company_name,-79,"Which is sold more in India, BMW or KARLBENZ?","Which is sold more in India, BMW or AUDI?"
BDocs_0047,BDocs,C1,Entity,company_name,-79,What is the Sub Amount for Sa Agency This Morning Sa Agency This Morning?,What is the Sub Amount for Sa CBS This Morning Sa CBS This Morning?
BDocs_0222,BDocs,C1,Entity,company_name,-79,What is the definition of Political National PHI?,What is Advertiser?
BDocs_0485,BDocs,C1,Entity,person_name,-79,Who authored the book about General Antonin Scalia?,WHO IS THE BOOK AUTHOR?
SlideVQA_0216,SlideVQA,C1,Entity,time_information,-80,In which time period is the percentage of Urban higher: 1977-78 or 1993-94?,In which period is the percentage of Urban higher: 1977-78 or 1993-94?
SlideVQA_0545,SlideVQA,C1,Entity,company_name,-80,What percentage of SELLING THE MOBILE WEB don't have mobile-optimized sites?,What percentage OF GOOGLE ADVERTISERS DON'T HAVE MOBILE-OPTIMIZED SITES?
SlideVQA_0677,SlideVQA,C1,Entity,book,-80,What’s the hashtag that’s associated with The Science of Email Marketing?,What’s the hashtag that’s associated with The Science of Webinars?
BDocs_0216,BDocs,C1,Entity,event,-80,What is the meaning of Termination of Employment?,What is the Party?
SlideVQA_0019,SlideVQA,C1,Entity,company_name,-81,What is the combined percentage of Revenue % of Total for Cisco and Switching?,What is the combined percentage of Revenue % of Total for SP Video and Switching?
SlideVQA_0067,SlideVQA,C1,Entity,company_name,-81,What is the combined percentage of Revenue % of Total for com and Switching?,What is the combined percentage of Revenue % of Total for SP Video and Switching?
SlideVQA_0164,SlideVQA,C1,Entity,company_name,-81,What is the combined percentage of Revenue % of Total for SEC and Switching?,What is the combined percentage of Revenue % of Total for SP Video and Switching?
SlideVQA_0208,SlideVQA,C1,Entity,company_name,-81,What is the combined percentage of Revenue % of Total for multivit and Switching?,What is the combined percentage of Revenue % of Total for SP Video and Switching?
SlideVQA_0349,SlideVQA,C1,Entity,price_numerical_value,-81,How much more (in dollars) is the Advertised rates than the utilities cost?,How much more (in dollars) is the insurance cost than utilities cost?
BDocs_0509,BDocs,C1,Entity,company_name,-81,What is the Channel for the NBC Today Show's parent company?,What is the Channel for NBC Today Show?
SlideVQA_0119,SlideVQA,C1,Entity,percentage,-82,In which period is the percentage range of Urban higher: 1977-78 or 1993-94?,In which period is the percentage of Urban higher: 1977-78 or 1993-94?
SlideVQA_0128,SlideVQA,C1,Entity,percentage,-82,In which period is the percentage range of Urban higher: 1977-78 or 1993-94?,In which period is the percentage of Urban higher: 1977-78 or 1993-94?
SlideVQA_0142,SlideVQA,C1,Entity,percentage,-82,What was the percentage growth rate of America's real GDP as of 2012?,What was the real GDP growth rate of America as of 2012?
SlideVQA_0680,SlideVQA,C1,Entity,chemical_element,-82,"What has a longer Wavelength, X-rays or energy?","What has a longer Wavelength, X-rays or Radio waves?"
BDocs_0186,BDocs,C1,Entity,time_information,-82,What is the Channel for the billing cycle A CM America's Funniest Home Video?,What is the Channel for Sunday Prime A CM America's Funniest Home Video?
SlideVQA_0348,SlideVQA,C1,Entity,company_name,-84,What is the average profit margin of Foundation Growth Artisans?,What is the average profit margin of Aarong?
BDocs_0235,BDocs,C1,Entity,job_title_name,-84,What is the amount to be paid annually from this budget to the Budget Bureau?,What is the amount to be  paid annually from this budget to the Principal Assistant?
BDocs_0239,BDocs,C1,Entity,job_title_name,-84,What is the amount to be paid annually from this budget to the Co-investigator?,What is the amount to be  paid annually from this budget to the Principal Assistant?
SlideVQA_0100,SlideVQA,C1,Entity,company_name,-85,What is the combined percentage of Revenue % of Total for affiliates and Switching?,What is the combined percentage of Revenue % of Total for SP Video and Switching?
SlideVQA_0389,SlideVQA,C1,Entity,job_title_name,-85,Are more women or men employed as Strategic Accounts Directors?,Are more women or men social job seekers?
BDocs_0057,BDocs,C1,Entity,date_information,-85,What is the Program Start Date for M-F 9-10am M-F 9-10am on March 17th?,What is the Program Start Date for M-F 9-10am M-F 9-10am?
BDocs_0234,BDocs,C1,Entity,company_name,-85,What is the highest temperature recorded by CBS 460?,What is Advertiser?
BDocs_0281,BDocs,C1,Entity,chemical_element,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0284,BDocs,C1,Entity,percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0285,BDocs,C1,Entity,chemical_element,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0309,BDocs,C1,Entity,percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0319,BDocs,C1,Entity,percentage,-85,"If the TOTAL STEM WT is 1.80, what is the %OBJ STEM?",If the TOTAL STEM  WT is 1.80 then whats the %OBJ STEM?
BDocs_0370,BDocs,C1,Entity,company_name,-85,What is the definition of Strategic Media Placement?,What is Advertiser?
BDocs_0584,BDocs,C1,Entity,date_information,-85,What is the Program Start Date for M-F 1p-2p on February 24 2020?,What is the Program Start Date for M-F 1p-2p?
BDocs_0260,BDocs,C1,Entity,transport_means,-86,What is the price of the Longest Drive ticket per person (dinner only)?,how much is the price of ticket per person(dinner only)?
BDocs_0674,BDocs,C1,Entity,date_information,-86,What is the Program Start Date for M-F 12p-1p on February 24 2020?,What is the Program Start Date for M-F 12p-1p?
SlideVQA_0020,SlideVQA,C1,Entity,product,-87,Which of the Countries listed has the most Educational materials exports?,"Which of the Countries listed exports 901,550 tons of rice?"
BDocs_0081,BDocs,C1,Entity,measure_unit,-87,If % TOTAL STEMS was 2.08 then what is the LEAF standard deviations?,If % TOTAL STEMS was 2.08 then whats the LEAF WT?
BDocs_0401,BDocs,C1,Entity,date_information,-87,What is the Program Start Date for M-F 11a-12p on February 24 2020?,What is the Program Start Date for M-F 11a-12p?
BDocs_0432,BDocs,C1,Entity,time_information,-87,What is the Channel for KCRA-TV News on specific days of the week?,What is the Channel for KCRA-TV News at Noon?
SlideVQA_0652,SlideVQA,C1,Entity,company_name,-88,What percentage of Tiffany  Co.'s advertisers don't have mobile-optimized sites?,What percentage OF GOOGLE ADVERTISERS DON'T HAVE MOBILE-OPTIMIZED SITES?
SlideVQA_0017,SlideVQA,C1,Entity,food,-89,"Which of the Countries listed exports 901,550 tons of crop?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0452,SlideVQA,C1,Entity,time_information,-89,"In what time periods were there 725,149 abortions?",In what year were there 725149 abortions?
SlideVQA_0678,SlideVQA,C1,Entity,event,-89,"What year was the fair that involved 10,000 Internet Users?","What year was the wave that involved 10,000 Internet Users?"
SlideVQA_0032,SlideVQA,C1,Entity,currency,-92,How many 100 B did the US Mobile Programmatic Ad spend go up by from 2015 to 2016?,How many billion dollars did the US Mobile Programmatic Ad spend go up by from 2015 to 2016?
SlideVQA_0357,SlideVQA,C1,Entity,measure_unit,-92,What percentage of UV radiation does latent heat reaching earth's atmosphere consist of?,What percentage of UV radiation does energy reaching earth's atmosphere consists of?
BDocs_0192,BDocs,C1,Entity,time_information,-92,What is the Channel for New Business Thru time A CM America's Funniest Home Video?,What is the Channel for Sunday Prime A CM America's Funniest Home Video?
SlideVQA_0151,SlideVQA,C1,Entity,food,-93,"Which of the Countries listed exports 901,550 tons of grains?","Which of the Countries listed exports 901,550 tons of rice?"
SlideVQA_0246,SlideVQA,C1,Entity,company_name,-93,"Which is sold more in India, BMW or BenzInsider.com?","Which is sold more in India, BMW or AUDI?"
SlideVQA_0361,SlideVQA,C1,Entity,animal,-93,"Which mouse has a higher percentage figure, leisure or social?","Which Cat. has a higher percentage figure, leisure or social?"
SlideVQA_0722,SlideVQA,C1,Entity,event,-93,"What year was the market that involved 10,000 Internet Users?","What year was the wave that involved 10,000 Internet Users?"
SlideVQA_0496,SlideVQA,C1,Entity,product,-94,What is the total of the consumption per capita for the 4 major product usage in 1998 (in kg)?,What is the total of the consumption per capita for the 4 major meat products in 1998 (in kg)?
SlideVQA_0608,SlideVQA,C1,Entity,percentage,-94,What is the proportion of Google advertisers who don't have mobile-optimized sites?,What percentage OF GOOGLE ADVERTISERS DON'T HAVE MOBILE-OPTIMIZED SITES?
BDocs_0741,BDocs,C1,Entity,time_information,-94,"What are the ""arrival departure dates"" for ""Remote Station"" ""ROTHMANS BASILDON""?","What is the ""START TIME"" for ""Remote Station"" ""ROTHMANS BASILDON""?"
SlideVQA_0329,SlideVQA,C1,Entity,company_name,-95,"Which is sold more in India, BenzInsider.com or AUDI?","Which is sold more in India, BMW or AUDI?"
SlideVQA_0371,SlideVQA,C1,Entity,year_numerical_value,-95,How much (in million dollars) did third quarter deferred revenue decrease by from FY16 to 2015?,How much (in million dollars) did third quarter deferred revenue decrease by from 2014 to 2015?
